RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9030,15574731,Smith,583,Germany,Male,39,9,184588.51660254056,2,1,0,82636.59432778876,0
9031,15574732,Smith,704,Spain,Female,37,8,203064.8888385553,2,1,0,98223.74637245381,0
9032,15574733,Smith,793,Spain,Male,45,7,43039.19296066391,2,0,0,22204.88832718956,0
9033,15574734,Smith,661,Germany,Female,25,2,0.0,2,0,1,113967.70009877284,0
9034,15574735,Smith,618,France,Male,39,5,104774.76503609867,1,0,0,79946.92698786894,0
9035,15574736,Smith,642,France,Female,44,1,84312.62299506331,4,0,0,176197.25140058843,1
9036,15574737,Smith,770,Germany,Male,40,0,128052.09295917902,1,1,1,60608.94835550886,0
9037,15574738,Smith,663,France,Male,56,4,89244.29498576587,1,1,1,16200.812579357545,0
9038,15574739,Smith,589,Germany,Female,49,6,77930.19697628595,3,1,0,10000.0,1
9039,15574740,Smith,730,France,Male,39,5,131445.32979386114,2,0,1,42126.86963357805,0
9040,15574741,Smith,578,France,Male,42,3,138439.0294206921,2,1,0,144392.4133544991,0
9041,15574742,Smith,626,France,Male,43,3,5671.997060950089,1,1,0,117164.31534908866,0
9042,15574743,Smith,672,Spain,Male,44,8,34169.690643020826,2,1,0,96936.5657087394,0
9043,15574744,Smith,569,France,Female,18,2,69720.35203556609,2,1,0,77558.32185665218,0
9044,15574745,Smith,471,France,Male,36,10,79921.88119622918,2,0,1,114045.85462692623,0
9045,15574746,Smith,694,Germany,Male,22,1,63700.839832387566,4,1,0,59137.876639447604,0
9046,15574747,Smith,430,Germany,Male,55,5,96710.3588930943,1,1,0,163330.5683621606,1
9047,15574748,Smith,557,France,Male,39,0,124805.239465855,2,1,1,27920.692460510472,0
9048,15574749,Smith,727,France,Female,37,1,161135.4855360364,2,1,0,127356.06833791215,0
9049,15574750,Smith,691,France,Male,50,3,103945.65118864497,1,1,1,80030.59031893399,0
9050,15574751,Smith,634,Germany,Female,45,8,32383.316077344512,1,1,0,177285.4331879706,1
9051,15574752,Smith,560,Spain,Female,26,3,67631.1887401091,1,0,0,56410.57316324174,0
9052,15574753,Smith,606,Germany,Male,39,9,71232.38793702215,2,1,0,83681.79899240172,0
9053,15574754,Smith,707,Germany,Female,35,10,100732.01199905796,1,1,1,35453.18699198253,0
9054,15574755,Smith,636,Spain,Male,19,2,94408.40167169711,1,1,1,94865.39175860837,0
9055,15574756,Smith,526,France,Male,31,10,177519.83255557547,1,1,0,147785.1856976923,0
9056,15574757,Smith,562,France,Male,37,0,51924.34323725458,1,1,0,90167.82770741542,0
9057,15574758,Smith,606,Germany,Male,38,7,94237.52668834016,1,0,1,129630.48389234173,0
9058,15574759,Smith,686,Spain,Male,22,10,192735.5698872046,1,0,1,35956.119020748956,0
9059,15574760,Smith,660,Germany,Male,53,3,45739.655154819935,3,1,1,200000.0,1
9060,15574761,Smith,525,Germany,Male,38,10,82257.43480851776,1,0,0,96975.0517555191,0
9061,15574762,Smith,784,France,Female,40,1,27755.97494379923,2,0,1,45498.26504069046,0
9062,15574763,Smith,575,France,Female,44,6,79104.34498137157,2,1,0,42346.68275471289,0
9063,15574764,Smith,694,Spain,Male,30,0,35989.142593117926,2,1,1,73410.3380028427,0
9064,15574765,Smith,555,France,Female,45,2,127340.04517456732,1,1,0,16819.16927803088,0
9065,15574766,Smith,850,France,Female,35,9,82365.94295156977,3,1,1,70683.76397459515,0
9066,15574767,Smith,782,France,Female,29,10,28230.137000885326,1,1,0,131404.0932472457,0
9067,15574768,Smith,572,Germany,Male,46,4,117028.38488958358,1,1,1,78778.9799814923,0
9068,15574769,Smith,658,Germany,Male,57,6,83983.30194357937,1,1,1,136891.3648716688,0
9069,15574770,Smith,547,France,Female,48,2,122640.93886117273,1,0,1,155653.45294304303,0
9070,15574771,Smith,614,Spain,Female,51,3,17616.868602612565,1,0,1,36365.2699649819,0
9071,15574772,Smith,692,Spain,Female,33,4,93441.22061243307,1,0,1,67955.27249252767,0
9072,15574773,Smith,734,Germany,Male,20,9,113667.08473223544,1,0,1,29883.934813578424,0
9073,15574774,Smith,526,Spain,Male,57,1,53831.125488213176,2,0,0,141619.40248128763,1
9074,15574775,Smith,575,France,Male,64,8,12049.863651592437,3,1,0,94007.06975897806,1
9075,15574776,Smith,744,France,Male,58,6,72919.6252314803,1,1,1,182911.94847104527,0
9076,15574777,Smith,782,France,Male,35,1,136405.76468904642,1,1,1,129477.80236719982,0
9077,15574778,Smith,572,Germany,Male,26,5,131296.51653170283,2,1,0,96318.57773268859,0
9078,15574779,Smith,745,Spain,Male,27,6,53578.57826222116,2,1,1,153519.72147120538,0
9079,15574780,Smith,526,Germany,Female,19,9,10845.728181177874,1,1,0,181878.14240517086,0
9080,15574781,Smith,620,France,Male,38,3,53441.01398252137,2,0,0,87554.14821493994,0
9081,15574782,Smith,535,Spain,Male,59,10,51576.117463404385,3,0,1,77949.6088393015,1
9082,15574783,Smith,609,Germany,Female,38,3,97322.33916523887,2,1,1,89837.47749405049,0
9083,15574784,Smith,840,Germany,Female,43,7,69749.92485479392,1,1,1,38211.91117890733,0
9084,15574785,Smith,644,France,Male,56,1,37336.7894131429,1,1,1,113423.48898209265,0
9085,15574786,Smith,621,France,Female,35,1,130213.1533630334,2,0,0,101017.01085289712,0
9086,15574787,Smith,593,France,Male,64,1,82021.29337224171,1,0,0,54079.780120265124,1
9087,15574788,Smith,620,Germany,Female,63,10,96770.78263654704,1,0,1,171933.2548000706,1
9088,15574789,Smith,569,Germany,Female,38,1,0.0,1,0,1,95518.63105091164,0
9089,15574790,Smith,663,France,Female,33,6,0.0,1,1,0,172848.5584801284,0
9090,15574791,Smith,646,France,Female,48,3,3122.710927779597,1,0,1,105801.95963579018,0
9091,15574792,Smith,604,France,Female,35,4,50972.828719661215,3,1,1,80362.75140050646,0
9092,15574793,Smith,595,Spain,Male,26,7,103817.80088069044,3,0,1,85515.73241052296,0
9093,15574794,Smith,668,Spain,Female,55,6,0.0,2,1,1,67223.69963693852,0
9094,15574795,Smith,577,Germany,Female,54,10,154642.60321859937,1,0,0,143639.9072046691,1
9095,15574796,Smith,625,Germany,Female,41,7,83528.30133850631,1,1,0,166454.3486135187,0
9096,15574797,Smith,604,France,Female,24,4,143014.7496474955,2,0,1,31266.78979718371,0
9097,15574798,Smith,429,France,Male,25,7,30701.495876293564,2,0,1,103579.5944255102,0
9098,15574799,Smith,736,France,Male,41,0,100192.99670862453,2,1,0,115236.12157309872,0
9099,15574800,Smith,466,France,Male,34,4,79259.79649853938,1,1,1,74006.28000193054,0
9100,15574801,Smith,473,Germany,Male,35,10,115884.3156527277,2,0,1,77906.01725888473,0
9101,15574802,Smith,739,France,Male,52,9,63310.43162001415,3,1,0,141128.54951456445,1
9102,15574803,Smith,539,France,Female,48,1,98660.76045037943,1,1,1,47510.265362650374,0
9103,15574804,Smith,442,Spain,Male,56,4,130109.76593856001,1,0,0,10000.0,1
9104,15574805,Smith,783,France,Female,28,1,42441.18530541123,2,1,0,134550.66694986122,0
9105,15574806,Smith,586,France,Male,35,5,87112.21162448249,2,1,1,71838.45625305283,0
9106,15574807,Smith,771,Germany,Female,49,8,0.0,1,1,0,162684.5242907094,1
9107,15574808,Smith,558,Germany,Female,45,1,110125.15095316789,3,0,0,88356.91967957499,1
9108,15574809,Smith,485,France,Female,58,9,172733.12717312446,1,0,1,127865.72572290918,0
9109,15574810,Smith,617,Spain,Male,45,1,12778.197612565236,3,1,1,132280.57102245616,0
9110,15574811,Smith,529,Spain,Male,62,9,70430.93697860284,1,0,0,92353.9878995079,1
9111,15574812,Smith,690,Spain,Female,46,2,119024.06504570568,1,1,0,75742.48886422557,0
9112,15574813,Smith,717,Spain,Male,52,9,76570.87367332753,2,0,0,53277.525382770866,1
9113,15574814,Smith,742,Germany,Male,36,4,83254.97757466129,3,1,1,130789.9813784094,0
9114,15574815,Smith,618,France,Male,40,9,55450.02792381807,4,1,0,200000.0,1
9115,15574816,Smith,788,France,Male,50,8,53592.38734560427,1,1,0,128633.3344152664,1
9116,15574817,Smith,557,Germany,Female,59,2,70665.29232073111,2,1,0,125390.05879235048,1
9117,15574818,Smith,663,Germany,Female,48,8,77083.5711069678,1,0,0,54252.941280649306,1
9118,15574819,Smith,636,France,Male,39,8,15927.936921134511,1,1,0,139856.69925276208,0
9119,15574820,Smith,847,Spain,Female,56,8,71698.90070269856,1,0,0,163371.65759231636,1
9120,15574821,Smith,770,France,Female,18,3,153426.69693546632,1,1,1,88647.55743858837,0
9121,15574822,Smith,653,Germany,Male,22,9,54043.31032055477,3,1,1,75175.84472016999,0
9122,15574823,Smith,669,Spain,Female,48,5,13137.250856268613,1,1,0,84913.85257783862,1
9123,15574824,Smith,803,France,Male,40,1,67429.19660067867,2,1,1,64475.24552904334,0
9124,15574825,Smith,574,Spain,Female,47,0,39269.35939378517,2,1,1,188719.32799047255,0
9125,15574826,Smith,446,Spain,Male,40,1,8082.908733903023,1,0,0,200000.0,0
9126,15574827,Smith,553,France,Male,46,3,81958.42308663104,4,0,0,133164.87942256604,1
9127,15574828,Smith,608,Germany,Male,30,6,39485.8981424461,1,1,0,126889.1251883962,0
9128,15574829,Smith,786,France,Male,46,1,43764.29165733625,3,0,1,61580.43216318678,0
9129,15574830,Smith,753,France,Male,51,9,82671.36901926945,3,1,1,112726.99026235896,0
9130,15574831,Smith,645,Spain,Male,54,0,0.0,3,1,1,66054.62457540145,1
9131,15574832,Smith,696,Germany,Female,64,2,0.0,2,1,1,106391.48568587522,1
9132,15574833,Smith,579,France,Male,42,6,108543.60972509658,1,1,1,195468.69409728498,0
9133,15574834,Smith,850,Spain,Male,43,2,0.0,1,1,1,75731.81149218869,0
9134,15574835,Smith,771,France,Male,21,1,26166.115234632263,2,1,1,100918.776635701,0
9135,15574836,Smith,655,Germany,Female,33,0,0.0,1,0,0,63861.76021210075,0
9136,15574837,Smith,642,France,Male,37,2,50693.17665755838,2,1,0,85662.46606602667,0
9137,15574838,Smith,720,Spain,Female,52,6,96402.93738255827,2,1,1,106068.28322899036,0
9138,15574839,Smith,644,Spain,Male,32,2,80616.89743661883,1,1,1,82506.86693800823,0
9139,15574840,Smith,467,France,Male,49,4,194593.6694728642,1,1,0,144498.8822516084,0
9140,15574841,Smith,803,France,Female,39,10,129345.78088945003,1,1,1,62912.725004055595,0
9141,15574842,Smith,766,France,Female,37,5,28442.10749216994,2,1,1,81816.34039587494,0
9142,15574843,Smith,687,Germany,Female,42,4,15147.24975867947,1,1,1,102070.7580523485,0
9143,15574844,Smith,608,France,Female,35,0,210334.39704877505,2,0,0,112852.73342695151,0
9144,15574845,Smith,650,Germany,Male,34,4,128128.60028666812,2,0,1,190469.50222644268,0
9145,15574846,Smith,385,France,Male,19,2,104468.4803634786,1,1,0,168537.5142813035,0
9146,15574847,Smith,539,France,Female,37,7,78742.5906107809,2,0,0,10000.0,0
9147,15574848,Smith,826,Germany,Male,34,4,88676.07837375086,2,0,1,35601.22730338479,0
9148,15574849,Smith,701,Spain,Male,33,7,896.3362258786947,1,1,1,38205.524463973525,0
9149,15574850,Smith,455,Germany,Male,45,8,82851.9585098384,4,1,0,109007.542433603,1
9150,15574851,Smith,567,Germany,Female,47,1,78561.56987295073,1,1,1,96768.93563126981,0
9151,15574852,Smith,457,Germany,Male,42,3,29793.057844926,1,0,0,200000.0,1
9152,15574853,Smith,571,France,Male,51,9,48073.67732157607,3,0,1,120318.27268095528,0
9153,15574854,Smith,633,France,Female,46,0,150758.81967217778,1,1,1,74416.19242773265,0
9154,15574855,Smith,810,France,Female,36,9,68741.25398525687,1,1,0,96459.29283234532,0
9155,15574856,Smith,728,Germany,Male,34,8,178558.56512665554,2,1,0,94214.22358012252,0
9156,15574857,Smith,619,France,Female,43,9,0.0,2,1,1,91955.37825922795,0
9157,15574858,Smith,624,Spain,Male,46,7,48893.49068871261,1,1,0,36928.18406557821,0
9158,15574859,Smith,569,Germany,Female,56,1,0.0,1,1,0,50096.08241764885,1
9159,15574860,Smith,759,Spain,Male,54,10,14528.877305408285,1,0,0,140298.47747179336,1
9160,15574861,Smith,770,France,Female,33,5,33589.71471703514,2,0,0,110831.35299654695,0
9161,15574862,Smith,516,France,Female,38,4,90765.48133852956,2,1,1,42435.93664877366,0
9162,15574863,Smith,477,France,Male,48,4,88341.30855401936,2,0,0,118759.42795949627,1
9163,15574864,Smith,618,France,Male,52,2,41035.484018619725,2,1,1,106889.44537402055,0
9164,15574865,Smith,630,France,Male,51,0,0.0,1,0,0,162245.1956507468,1
9165,15574866,Smith,675,France,Male,39,10,148884.64365160762,1,1,1,198917.50040325228,0
9166,15574867,Smith,482,Germany,Female,24,5,60711.764198182194,1,1,1,10625.088492223862,0
9167,15574868,Smith,578,Germany,Female,28,5,19185.491484943042,1,1,0,88884.35211105921,0
9168,15574869,Smith,641,Germany,Female,43,4,88746.53905350437,2,0,1,102746.62136474223,0
9169,15574870,Smith,572,France,Male,44,8,85222.25852615871,2,0,0,105877.21650291857,0
9170,15574871,Smith,735,Germany,Male,26,9,58866.17675000174,1,0,1,200000.0,0
9171,15574872,Smith,836,Spain,Female,40,8,82426.55078207524,3,1,1,10000.0,0
9172,15574873,Smith,596,Germany,Female,47,9,17248.507979599082,1,1,1,99063.26209802632,0
9173,15574874,Smith,738,Germany,Male,26,0,112995.6421588242,1,1,1,129494.38726743567,0
9174,15574875,Smith,614,Germany,Male,53,6,25156.645262156482,1,1,0,100781.95823408228,1
9175,15574876,Smith,556,France,Male,35,5,44721.51723482841,2,1,0,105412.993863483,0
9176,15574877,Smith,578,Germany,Female,55,2,107440.09080757876,1,0,0,111072.54444479363,1
9177,15574878,Smith,726,Spain,Male,33,3,135197.9482505117,3,1,1,120629.33133070418,0
9178,15574879,Smith,585,France,Male,27,3,154288.72840231692,1,0,1,112763.54843080544,0
9179,15574880,Smith,605,France,Female,34,3,127789.91192332859,3,0,0,56706.57638348579,0
9180,15574881,Smith,535,France,Male,38,6,58796.39080991091,1,1,0,93502.19909953086,0
9181,15574882,Smith,713,Germany,Male,35,3,0.0,2,1,0,117688.77408160684,0
9182,15574883,Smith,695,Germany,Male,37,9,145252.77928014466,3,0,0,58242.88030134224,1
9183,15574884,Smith,795,Spain,Male,44,5,143534.7994452488,1,1,0,84479.01383152083,0
9184,15574885,Smith,709,Spain,Male,37,0,41401.19233232521,1,0,1,10000.0,0
9185,15574886,Smith,691,France,Female,39,7,121059.451891228,1,1,1,105423.57317661696,0
9186,15574887,Smith,708,Germany,Male,19,3,58391.110303463065,4,1,1,65335.8990610478,0
9187,15574888,Smith,624,France,Female,44,2,150063.84417558642,2,1,1,132013.13745416826,0
9188,15574889,Smith,661,France,Male,38,8,49256.76687981089,2,1,1,70794.35821882798,0
9189,15574890,Smith,743,Germany,Male,59,1,173932.56437742518,2,1,1,176801.38109214063,0
9190,15574891,Smith,567,Spain,Male,28,7,114306.02737991228,1,1,0,105650.09669231717,0
9191,15574892,Smith,820,Spain,Female,18,10,164877.24223429934,1,1,0,133703.16340886796,0
9192,15574893,Smith,713,France,Female,47,5,51810.136517506035,1,1,0,83908.4210617564,1
9193,15574894,Smith,850,France,Male,44,5,95251.48022220965,1,1,1,125605.28253180822,0
9194,15574895,Smith,532,Spain,Male,27,9,26536.040082781736,2,0,1,129290.41641802994,0
9195,15574896,Smith,532,France,Female,21,5,117199.46260595982,2,1,1,44333.22412535735,0
9196,15574897,Smith,687,France,Female,58,1,119952.07664185623,4,1,1,36461.90847917603,1
9197,15574898,Smith,662,France,Female,56,10,194851.19591005932,1,1,0,15573.64790676134,1
9198,15574899,Smith,604,France,Female,18,6,99101.98986098246,1,1,1,142605.7987246332,0
9199,15574900,Smith,523,France,Female,34,7,111204.71012530467,2,0,1,61886.89971791527,0
9200,15574901,Smith,623,France,Female,59,7,51458.48117481091,1,0,1,120279.4023148994,0
9201,15574902,Smith,671,Spain,Male,34,9,102068.96863176192,1,1,1,103841.19583735104,0
9202,15574903,Smith,519,France,Male,34,6,56005.439565620814,1,1,1,69143.94147972832,0
9203,15574904,Smith,608,France,Male,36,6,80793.0379421,1,1,0,48565.55290053216,0
9204,15574905,Smith,688,Germany,Female,26,4,83725.78307728976,4,1,0,117311.54145393574,1
9205,15574906,Smith,728,France,Male,19,3,57384.75633254148,1,1,1,82623.29221141632,0
9206,15574907,Smith,621,France,Male,52,3,78147.25482709968,3,1,1,47585.21909502496,1
9207,15574908,Smith,569,France,Female,18,1,56235.24151432897,3,1,0,70830.10632163937,0
9208,15574909,Smith,661,France,Female,42,3,56013.44374830804,1,0,1,13039.713456260099,0
9209,15574910,Smith,629,France,Male,50,6,128833.23257511358,2,1,1,165351.28907747383,0
9210,15574911,Smith,503,Spain,Female,22,1,83770.68209132057,1,0,0,128974.56082632113,0
9211,15574912,Smith,604,France,Female,28,10,92353.31361001385,1,1,0,134302.15572224447,0
9212,15574913,Smith,591,France,Female,54,6,2134.7615507232113,3,1,0,120435.81987612256,1
9213,15574914,Smith,652,France,Female,46,8,96172.91659151949,1,1,0,168939.22111995774,0
9214,15574915,Smith,576,France,Male,32,9,101521.1731987619,1,1,0,98624.70868474722,0
9215,15574916,Smith,595,France,Male,54,2,55083.06886556237,1,1,0,61827.02990388511,1
9216,15574917,Smith,631,France,Male,54,7,179251.48381303457,1,1,0,64742.740595344185,1
9217,15574918,Smith,713,Germany,Female,43,4,0.0,1,1,1,140920.56729243312,0
9218,15574919,Smith,659,France,Female,29,9,114218.35678852731,1,1,1,34148.59660416478,0
9219,15574920,Smith,850,Germany,Male,35,9,110640.2402477431,1,1,1,154695.8507300374,0
9220,15574921,Smith,523,Germany,Female,43,9,102079.1465999706,3,1,1,82132.63806217426,0
9221,15574922,Smith,741,Spain,Female,37,3,83810.63528193114,1,0,1,147321.79695086094,0
9222,15574923,Smith,642,Spain,Female,51,10,102533.96613125187,1,0,1,105016.30702612991,0
9223,15574924,Smith,510,Germany,Female,21,7,118408.77397779468,1,1,1,72308.88369867866,0
9224,15574925,Smith,612,France,Male,22,9,38705.6208084003,2,1,0,173038.78129299948,0
9225,15574926,Smith,498,France,Female,42,0,89959.78110900449,2,0,1,100359.67463430771,0
9226,15574927,Smith,658,France,Female,34,6,65834.1578988348,4,1,1,41573.93220570796,0
9227,15574928,Smith,619,Spain,Female,32,8,20311.579988724574,2,1,0,50093.95191702611,0
9228,15574929,Smith,581,France,Female,18,6,110858.49873066448,1,0,0,110415.63974415584,0
9229,15574930,Smith,543,Germany,Female,40,8,46781.97876579833,1,0,1,52945.394669233836,0
9230,15574931,Smith,751,France,Male,39,6,107.0662610266445,2,1,0,87492.73790862646,0
9231,15574932,Smith,634,Germany,Male,47,1,48044.46696491755,2,1,0,100828.72565928871,1
9232,15574933,Smith,670,France,Female,40,4,35055.05509534347,1,1,1,81992.47109726579,0
9233,15574934,Smith,667,Spain,Female,38,3,126423.95045950552,2,1,1,192232.45790415694,0
9234,15574935,Smith,660,Spain,Male,54,9,82659.65702790389,3,1,1,150836.4648271879,1
9235,15574936,Smith,617,France,Male,24,7,144119.137284497,2,1,1,49148.688899055305,0
9236,15574937,Smith,801,Germany,Female,46,9,41672.18843834771,2,1,1,119413.01780766078,0
9237,15574938,Smith,850,France,Male,19,8,118708.49359482498,2,0,0,162309.85378445606,0
9238,15574939,Smith,794,France,Female,29,8,216981.14574039564,1,1,1,61970.54324079693,0
9239,15574940,Smith,652,Germany,Female,25,2,92801.62335635701,1,1,0,31085.291665456927,0
9240,15574941,Smith,645,France,Female,49,2,118082.44311615764,1,1,1,138089.93638911244,0
9241,15574942,Smith,759,France,Male,39,4,109675.88321127031,1,0,0,86202.64966164739,0
9242,15574943,Smith,574,France,Female,39,1,3896.2336287086655,3,1,0,70462.89539859944,1
9243,15574944,Smith,821,Spain,Male,26,3,104290.86487337254,1,1,0,129297.33102326706,0
9244,15574945,Smith,729,Spain,Female,36,2,90322.81603247844,2,1,1,93366.38063998181,0
9245,15574946,Smith,622,Spain,Female,30,10,62012.63083008454,2,0,1,121873.6913257762,0
9246,15574947,Smith,678,Spain,Female,44,5,30798.181289755972,2,1,0,194618.07574917734,0
9247,15574948,Smith,712,France,Male,28,0,109699.16201635185,2,1,0,175824.42560470075,0
9248,15574949,Smith,607,France,Female,55,4,26379.813019468937,1,0,1,159918.84995409878,0
9249,15574950,Smith,753,Spain,Male,19,10,181682.28023409485,1,1,1,174637.59043623443,0
9250,15574951,Smith,777,Spain,Male,30,10,80708.45417440642,3,1,0,155765.1910267737,0
9251,15574952,Smith,623,France,Male,60,3,13834.647610674823,1,1,0,142763.38728818332,1
9252,15574953,Smith,602,France,Male,34,0,49300.18608358306,1,0,0,103765.74760618649,0
9253,15574954,Smith,639,Germany,Female,24,3,61093.28308550914,1,0,1,85688.42068845066,0
9254,15574955,Smith,534,Germany,Male,42,6,195618.8326961923,1,1,0,137787.70876637887,0
9255,15574956,Smith,483,Spain,Male,34,2,30770.55265952518,1,1,0,30667.510664615198,0
9256,15574957,Smith,606,France,Male,29,4,69189.13683743063,4,1,0,77588.39001191664,0
9257,15574958,Smith,554,Spain,Female,26,7,48108.58150674887,2,0,1,86961.6784045861,0
9258,15574959,Smith,827,France,Male,73,10,99962.9242790832,3,0,1,141102.68130669423,1
